ault	1	1.000
aum	1	1.000
aumal	1	1.000
aumann	8	0.125
aung	4	0.250
aunt	219	0.005
aunti	4	0.250
aura	56	0.018
aural	4	0.250
aurangabad	1	1.000
aurangzeb	8	0.125
aurantium	13	0.077
aurea	1	1.000
aurelia	3	0.333
aureliu	4	0.250
aurengzeb	2	0.500
aureol	1	1.000
aurilia	5	0.200
aurion	6	0.167
auriongold	4	0.250
aurobindo	1	1.000
aurora	3	0.333
aurovil	1	1.000
aus	1	1.000
ausbrook	1	1.000
auschwitz	16	0.063
auspic	6	0.167
auspici	4	0.250
aussi	13	0.077
aust	3	0.333
austel	1	1.000
austen	48	0.021
austenlik	1	1.000
auster	83	0.012
austerlitz	1	1.000
austin	566	0.002
austinit	1	1.000
austinpow	3	0.333
austintati	1	1.000
australia	221	0.005
australia,	1	1.000
australian	188	0.005
australoid	2	0.500
australopithecu	1	1.000
austria	20	0.050
austria@cwjamaica.com	1	1.000
austrian	53	0.019
austro	5	0.200
auterist	2	0.500
auteur	20	0.050
auteurist	1	1.000
authen	1	1.000
authent	174	0.006
authentici	1	1.000
authentick	1	1.000
authi	1	1.000
author	2200	0.001
author(	1	1.000
author--faulkn	1	1.000
authori	5	0.200
authorit	39	0.026
authoritarian	62	0.016
authority"	1	1.000
authorship	10	0.100
autin	6	0.167
autism	4	0.250
autist	11	0.091
auto	242	0.004
autobahn	3	0.333
autobio	4	0.250
autobiograph	26	0.038
autobiographi	89	0.011
autobiography."	1	1.000
autocad	1	1.000
autocatalysi	3	0.333
autocatalyt	17	0.059
autocraci	3	0.333
autocrat	15	0.067
autodesk	1	1.000
autodidact	6	0.167
autoerot	4	0.250
autoerotic	1	1.000
autogest	1	1.000
autograph	42	0.024
autoharp	1	1.000
autoimmun	4	0.250
autom	66	0.015
automak	50	0.020
automat	384	0.003
automaton	5	0.200
automobil	216	0.005
automobilist	1	1.000
automot	54	0.019
autonom	203	0.005
autonomi	91	0.011
autonomist	1	1.000
autopars	3	0.333
autopilot	12	0.083
autopoli	1	1.000
autopsi	40	0.025
autopurg	1	1.000
autorepli	3	0.333
autorout	13	0.077
autostrada	4	0.250
autosummar	15	0.067
autotrend	1	1.000
autowork	1	1.000
autri	6	0.167
autumn	76	0.013
autun	4	0.250
auver	2	0.500
auvergn	1	1.000
auvergnat	1	1.000
auxerr	2	0.500
auxiliari	9	0.111
av	31	0.032
ava	3	0.333
avail	1155	0.001
availab	1	1.000
available!"	3	0.333
available."	14	0.071
avak	1	1.000
avalanch	38	0.026
avallon	1	1.000
avalokitesvara	1	1.000
avalon	11	0.091
avant	56	0.018
avaric	9	0.111
avarici	10	0.100
avatar	5	0.200
avatars"	1	1.000
avaya	1	1.000
avda	1	1.000
ave.	3	0.333
aveda	6	0.167
avedon	30	0.033
aveng	194	0.005
avenida	11	0.091
aventi	8	0.125
aventur	1	1.000
aventura	2	0.500
avenu	113	0.009
avenue.i	1	1.000
aver	8	0.125
averag	1243	0.001
averbukh	2	0.500
averett	3	0.333
averi	11	0.091
averitt	1	1.000
avers	52	0.019
avert	55	0.018
avertv	1	1.000
avezzano	1	1.000
avi	40	0.025
avia	1	1.000
avian	4	0.250
aviano	6	0.167
aviari	5	0.200
aviat	160	0.006
avici	2	0.500
avid	63	0.016
avidli	8	0.125
avigdor	1	1.000
avignon	12	0.083
avila	22	0.045
avildsen	1	1.000
avin	1	1.000
avinash	1	1.000
avineri	2	0.500
avinguda	3	0.333
avinoam	1	1.000
avion	7	0.143
aviv	84	0.012
avnet	4	0.250
avoc	4	0.250
avoca	4	0.250
avocado	6	0.167
avocet	1	1.000
avogadro	1	1.000
avoid	835	0.001
avoidest	1	1.000
avon	23	0.043
avonex	8	0.125
avord	1	1.000
avoriaz	1	1.000
avow	13	0.077
avowti	1	1.000
avraham	2	0.500
avranch	6	0.167
avuncular	3	0.333
avvenir	1	1.000
aw	534	0.002
awac	2	0.500
awadli	3	0.333
awai	3241	0.001
await	140	0.007
awaji	1	1.000
awak	36	0.028
awaken	79	0.013
awaken[	1	1.000
awakening"	1	1.000
awana	1	1.000
awar	577	0.002
awara	2	0.500
award	592	0.002
awarde	1	1.000
awards."	1	1.000
awash	16	0.063
away!	2	0.500
away!"	1	1.000
away"	1	1.000
awaya	1	1.000
awayaft	1	1.000
awaypuff	1	1.000
awesom	67	0.015
awesome,"th	1	1.000
awestruck	4	0.250
awfulli	69	0.014
awhil	148	0.007
awk	1	1.000
awkward	116	0.009
awkwardli	15	0.067
awkwardnessand	1	1.000
awl	1	1.000
awmil	1	1.000
awn	7	0.143
awni	1	1.000
awok	7	0.143
awol	5	0.200
awolow	1	1.000
awolowo	1	1.000
awomanscorned.com	1	1.000
awook;and	1	1.000
awri	21	0.048
awsat	12	0.083
awww	1	1.000
ax	50	0.020
axa	6	0.167
axel	6	0.167
axelrod	3	0.333
axemen	1	1.000
axi	24	0.042
axident	1	1.000
axiom	22	0.045
axiomat	1	1.000
axioms=or	1	1.000
axl	9	0.111
axxon	3	0.333
ay	16	0.063
ayala	1	1.000
ayasofya	2	0.500
ayasuluk	1	1.000
ayatollah	19	0.053
ayazma	1	1.000
aybak	2	0.500
aybar	1	1.000
ayckbourn	1	1.000
aycock	1	1.000
ayemenem	2	0.500
ayer	12	0.083
ayerst	4	0.250
ayio	1	1.000
aykroyd	4	0.250
aylesburi	1	1.000
aylward	4	0.250
aymara	6	0.167
ayn	15	0.067
ayodhya	2	0.500
ayr	12	0.083
ayran	1	1.000
ayurveda	2	0.500
ayvazian	2	0.500
ayvilik	1	1.000
ayya	1	1.000
ayyagari	1	1.000
ayyam	2	0.500
ayyar	1	1.000
ayyubid	2	0.500
az	2	0.500
aza	1	1.000
azafr	1	1.000
azai	3	0.333
azalea	20	0.050
azania	1	1.000
azar	1	1.000
azaria	6	0.167
azazel	5	0.200
azeglio	1	1.000
azerbaijan	8	0.125
azerbaijani	1	1.000
azeri	2	0.500
azhar	2	0.500
azienda	1	1.000
azincourt	3	0.333
azing	1	1.000
aziz	13	0.077
azizah	2	0.500
azk	1	1.000
azkaban	4	0.250
azlan	1	1.000
azmi	2	0.500
aznar	4	0.250
azol	1	1.000
azor	1	1.000
azouga	1	1.000
azraq	1	1.000
azt	24	0.042
aztec	25	0.040
aztlan	3	0.333
azul	2	0.500
azulejo	6	0.167
azur	7	0.143
azurit	1	1.000
azusa	1	1.000
azzazzai	2	0.500
azzedin	2	0.500
azziz	1	1.000
azzurra	2	0.500
b	417	0.002
b&b	2	0.500
b&n	1	1.000
b,c	1	1.000
b-2	2	0.500
b-52	1	1.000
b-side	1	1.000
b.	5	0.200
b.a	2	0.500
b.a.	1	1.000
b.a.m	1	1.000
b.a.s.	1	1.000
b.a.t	1	1.000
b.b	2	0.500
b.c	290	0.003
b.c.	29	0.034
b.c.first	1	1.000
b.c.greek	1	1.000
b.c.rome	1	1.000
b.d	2	0.500
b.f	1	1.000
b.g	1	1.000
b.h	1	1.000
b.i.g	5	0.200
b.j	11	0.091
b.o	1	1.000
b.p	1	1.000
b.r	1	1.000
b.u	1	1.000
b1	1	1.000
b2	3	0.333
b29	2	0.500
b2b	4	0.250
b2c	2	0.500
b2c)	1	1.000
b4	1	1.000
b5289	3	0.333
b5343	1	1.000
b6	1	1.000
b6318	1	1.000
b92	1	1.000
b>ut	1	1.000
b]edew	1	1.000
b]eguilingli	1	1.000
b]etter	1	1.000
b]etween	1	1.000
b]land	1	1.000
b]less	1	1.000
b]low	2	0.500
b]oth	1	1.000
b]rilliantli	1	1.000
b]ui	1	1.000
b]ut	2	0.500
b]y	1	1.000
ba	34	0.029
ba1	2	0.500
ba3	1	1.000
baa3	3	0.333
baaa	1	1.000
baalbek	1	1.000
baath	1	1.000
bab	6	0.167
baba	16	0.063
babababababa	1	1.000
babaloo	1	1.000
babbitt	49	0.020
babbl	21	0.048
babbo	1	1.000
babcock	10	0.100
babe	66	0.015
babel	2	0.500
babelici	1	1.000
baber	1	1.000
babi	1202	0.001
babies."	1	1.000
babington	1	1.000
babitch	1	1.000
baboon	19	0.053
babson	4	0.250
babu	3	0.333
babuino	1	1.000
babur	6	0.167
babushka	3	0.333
baby!	1	1.000
baby,bet	1	1.000
babybjorn	1	1.000
babyfac	7	0.143
babyish	3	0.333
babyland	3	0.333
babylon	16	0.063
babylonia	1	1.000
babylonian	12	0.083
babysat	10	0.100
babysit	56	0.018
babysitt	61	0.016
babysittingwis	1	1.000
baca	9	0.111
bacal	5	0.200
bacalhao	1	1.000
bacanov	13	0.077
baccan	1	1.000
baccarat	8	0.125
bacchanal	1	1.000
bacchanalia	2	0.500
bacchant	1	1.000
bacchu	5	0.200
bach	28	0.036
bacharach	7	0.143
bachelor	58	0.017
bachelorett	2	0.500
bachelorhood	2	0.500
bachman	3	0.333
bacillu	6	0.167
bacino	1	1.000
bacio	1	1.000
back	8799	0.001
back"	1	1.000
back)	1	1.000
back."	2	0.500
back.did	1	1.000
back.h	1	1.000
back?	1	1.000
backach	4	0.250
backbeat	6	0.167
backbench	5	0.200
backbit	1	1.000
backboard	2	0.500
backbon	34	0.029
backbreak	2	0.500
backcountri	1	1.000
backcourt	2	0.500
backdat	1	1.000
backdoor	12	0.083
backdraft	4	0.250
backdrop	73	0.014
backer	33	0.030
backfield	1	1.000
backfir	37	0.027
backgammon	6	0.167
background	524	0.002
backhand	26	0.038
backheel	1	1.000
backhendl	1	1.000
backho	1	1.000
backlash	110	0.009
backless	3	0.333
backlist	3	0.333
backlit	1	1.000
backlog	28	0.036
backoff	2	0.500
backpack	66	0.015
backped	8	0.125
backrest	1	1.000
backroad	2	0.500
backroom	8	0.125
backseat	25	0.040
backshop	1	1.000
backsid	12	0.083
backslap	4	0.250
backslid	5	0.200
backspin	36	0.028
backstab	2	0.500
backstag	25	0.040
backstitch	2	0.500
backstop	5	0.200
backstori	2	0.500
backstreet	9	0.111
backstretch	7	0.143
backsw	4	0.250
backto	1	1.000
backtrack	9	0.111
backu	10	0.100
backup	72	0.014
backward	121	0.008
backwash	2	0.500
backwat	26	0.038
backwith	1	1.000
backwood	7	0.143
backyard	133	0.008
baclofen	3	0.333
bacon	59	0.017
bacsik	8	0.125
bacteri	16	0.063
bacteria	113	0.009
bacterium	30	0.033
bacteriumi	1	1.000
bactrian	1	1.000
bad	3295	0.001
bad!"	1	1.000
bad"	1	1.000
bad--it	1	1.000
bad.	1	1.000
bad?	2	0.500
bad?"	1	1.000
badalucco	1	1.000
badang	2	0.500
badareeen	1	1.000
badass	1	1.000
badawi	1	1.000
badbert	1	1.000
baddest	1	1.000
baddi	1	1.000
bade	2	0.500
badel	1	1.000
badella	2	0.500
baden	6	0.167
bader	6	0.167
badesch	3	0.333
badg	49	0.020
badger	18	0.056
badi	1	1.000
badia	1	1.000
badinag	4	0.250
badland	1	1.000
badler	1	1.000
badli	219	0.005
badly?"	1	1.000
badminton	4	0.250
badmouth	2	0.500
badrakkhan	1	1.000
badtz	1	1.000
badu	1	1.000
baduizm	1	1.000
bae	1	1.000
baeb	3	0.333
baedek	1	1.000
baer	4	0.250
baerga	5	0.200
baesler	1	1.000
baez	4	0.250
baf	1	1.000
baffert	23	0.043
baffl	51	0.020
bafflement	4	0.250
bag	737	0.001
bagatel	1	1.000
bagatellelik	1	1.000
bagdad	1	1.000
bagdikian	1	1.000
bagdogra	1	1.000
bagehot	3	0.333
bagel	19	0.053
bagemihl	5	0.200
bagemihl."	1	1.000
baggag	65	0.015
bagger	2	0.500
baggi	18	0.056
baggin	1	1.000
baggio	1	1.000
baggot	6	0.167
baggotrath	1	1.000
bagh	6	0.167
baghdad	54	0.019
baghdad."	1	1.000
baghdadi	1	1.000
bagilishema	2	0.500
bagli	1	1.000
bagnol	1	1.000
bagpip	6	0.167
bagpipelik	1	1.000
bagram	4	0.250
bagru	1	1.000
bags"	1	1.000
bagso	1	1.000
baguett	7	0.143
bagutta	1	1.000
bagwel	2	0.500
bah	5	0.200
baha	1	1.000
bahadur	4	0.250
bahaji	2	0.500
baham	1	1.000
bahama	26	0.038
bahang	4	0.250
bahasa	2	0.500
bahc	3	0.333
bahia	1	1.000
bahn	1	1.000
bahor	2	0.500
bahr	32	0.031
bahrain	19	0.053
bahru	14	0.071
baht	5	0.200
bahuti	1	1.000
bai	541	0.002
baia	1	1.000
baiae	3	0.333
baie	2	0.500
baigent	1	1.000
bail	115	0.009
bailei	46	0.022
bailiff	4	0.250
bailiwick	3	0.333
bailli	1	1.000
baillif	1	1.000
bailout	47	0.021
bain	21	0.048
bainbridg	3	0.333
bair	1	1.000
baird	5	0.200
bairro	1	1.000
baisch	2	0.500
bait	79	0.013
baiter	2	0.500
baiter"ambros	1	1.000
baitfish	1	1.000
baitgat	1	1.000
baitz	1	1.000
baiul	2	0.500
baixa	2	0.500
baixo	2	0.500
baja	4	0.250
bajang	1	1.000
bajau	2	0.500
bajob	1	1.000
bak	10	0.100
baka	3	0.333
bakali	11	0.091
bakar	3	0.333
bake	201	0.005
bakelit	1	1.000
baker	115	0.009
bakeri	35	0.029
bakersfield	5	0.200
bakes?	1	1.000
baketbal	1	1.000
baki	2	0.500
bakija	1	1.000
bakk	3	0.333
bakker	3	0.333
bakkungan	1	1.000
baklava	1	1.000
bako	9	0.111
bakri	2	0.500
baksheesh	2	0.500
baku	2	0.500
bakula	1	1.000
bal	2	0.500
balaban	1	1.000
balabanov	1	1.000
baladi	1	1.000
balafi	1	1.000
balai	4	0.250
balallythrough	1	1.000
balanc	770	0.001
balance,walk	1	1.000
balance."	1	1.000
balances,	1	1.000
balanchin	2	0.500
balancingli	1	1.000
balanzat	1	1.000
balasubramanian	1	1.000
balat	1	1.000
balboa	9	0.111
balc	1	1.000
balconi	75	0.013
bald	69	0.014
baldacchino	1	1.000
baldacci	1	1.000
baldachin	1	1.000
baldachino	1	1.000
baldaquin	1	1.000
baldassar	2	0.500
baldensberg	1	1.000
balderdash	1	1.000
baldfac	4	0.250
baldi	2	0.500
baldli	4	0.250
baldridg	2	0.500
baldung	2	0.500
baldwin	83	0.012
baldwinian	1	1.000
bale	31	0.032
bale)	1	1.000
balear	51	0.020
baleari	2	0.500
baleen."	1	1.000
balefulli	3	0.333
baleia	1	1.000
balein	1	1.000
baleira	4	0.250
balentin	2	0.500
baler	1	1.000
balfour	4	0.250
bali	3	0.333
balint	1	1.000
balk	58	0.017
balkan	100	0.010
balkans?	1	1.000
balki	4	0.250
balkind	7	0.143
ball	991	0.001
ballad	45	0.022
balladi	1	1.000
balladri	1	1.000
ballanc	1	1.000
ballantin	9	0.111
ballantyn	4	0.250
ballard	25	0.040
ballast	3	0.333
ballbust	1	1.000
ballclub	4	0.250
ballein	1	1.000
ballentin	4	0.250
ballerina	13	0.077
ballet	100	0.010
ballethn	1	1.000
ballew	1	1.000
ballgam	29	0.034
ballgown	1	1.000
ballhandl	3	0.333
balli	3	0.333
ballin	1	1.000
balliol	4	0.250
ballist	25	0.040
ballmer	26	0.038
balloon	115	0.009
balloonist	6	0.167
balloonists"	1	1.000
ballot	231	0.004
ballot"	1	1.000
ballpark	62	0.016
ballplay	19	0.053
ballpoint	4	0.250
ballroom	32	0.031
ballrooom	1	1.000
balls]	2	0.500
ballsbridg	7	0.143
ballsi	2	0.500
ballsiest	1	1.000
ballston	1	1.000
ballum	1	1.000
ballyard	3	0.333
ballybunion	1	1.000
ballyhoo	20	0.050
ballykissangel	1	1.000
balm	9	0.111
balmain	2	0.500
balmi	12	0.083
balmor	1	1.000
balnear	2	0.500
balok	1	1.000
balonei	22	0.045
balsa	1	1.000
balsam	5	0.200
balso	3	0.333
baltasar	2	0.500
baltazar	1	1.000
balthazar	2	0.500
baltic	17	0.059
baltimor	179	0.006
baltu	1	1.000
baltz	1	1.000
baluchi	1	1.000
baluchistan	1	1.000
balust	4	0.250
balustrad	7	0.143
balz	1	1.000
balzac	5	0.200
balzacian	2	0.500
balzer	2	0.500
bam	8	0.125
bama	1	1.000
bamaca	10	0.100
bamani	1	1.000
bamba	1	1.000
bambi	6	0.167
bambino	3	0.333
bamboo	44	0.023
bamboozl	2	0.500
bamburg	1	1.000
bamforth	1	1.000
bamiyan	2	0.500
bammerlin	1	1.000
bamorghini	1	1.000
ban	718	0.001
banac	1	1.000
banal	72	0.014
banamex	3	0.333
banana	116	0.009
banana")	1	1.000
bananafish	1	1.000
banani	1	1.000
banc	6	0.167
bancgroup	1	1.000
banco	6	0.167
bancorp	4	0.250
bancroft	16	0.063
band	518	0.002
bandag	13	0.077
bandak	1	1.000
bandama	1	1.000
bandana	5	0.200
bandanna	5	0.200
bandar	6	0.167
bandaraya	1	1.000
bandaru	1	1.000
bandeaux	1	1.000
bandera	11	0.091
banderilla	2	0.500
banderillero	1	1.000
bandhani	1	1.000
bandi	6	0.167
bandinelli	1	1.000
bandit	28	0.036
bandito	3	0.333
banditri	3	0.333
bandlead	1	1.000
bandmat	1	1.000
bandon	4	0.250
bandoneon	1	1.000
bandow	1	1.000
bandstand	6	0.167
bandung	1	1.000
bandwagon	22	0.045
bandwidth	47	0.021
bane	13	0.077
banff	1	1.000
banfield	1	1.000
bang	143	0.007
banga	2	0.500
bangalor	11	0.091
banger	3	0.333
bangkok	15	0.067
bangl	2	0.500
bangladesh	22	0.045
bangladeshi	5	0.200
bangor	3	0.333
bani	1	1.000
banish	42	0.024
banist	2	0.500
banja	1	1.000
banjo	9	0.111
banjo."	1	1.000
banjoist	1	1.000
bank	1824	0.001
bank)	1	1.000
bankabl	2	0.500
bankamerica	2	0.500
bankboston	6	0.167
bankcard	1	1.000
banker	150	0.007
banker-fath	1	1.000
bankhead	1	1.000
bankier	4	0.250
banking.senate.gov	1	1.000
banknot	1	1.000
bankoff	1	1.000
bankon	2	0.500
bankrate.com	3	0.333
bankrol	16	0.063
bankrupt	104	0.010
bankruptci	283	0.004
bankrupti	1	1.000
bankruptic	1	1.000
banksid	1	1.000
bann	1	1.000
bannen	2	0.500
banner	118	0.008
banner.	1	1.000
bannist	3	0.333
bannockburn	2	0.500
banqu	1	1.000
banquet	39	0.026
banquet.ritu	1	1.000
banquett	1	1.000
banquo	1	1.000
banshe	1	1.000
bantam	7	0.143
banter	22	0.045
banter.w	1	1.000
bantu	5	0.200
bantustan	1	1.000
banvil	1	1.000
banyamuleng	3	0.333
banyan	8	0.125
banzai	1	1.000
baobab	1	1.000
baotou	3	0.333
bap	3	0.333
baptism	17	0.059
baptist	118	0.008
baptista	1	1.000
baptisteri	14	0.071
baptistri	1	1.000
baptiz	9	0.111
baqer	1	1.000
bar	558	0.002
bar,ov	1	1.000
barabak	1	1.000
barabar	1	1.000
baragwanath	1	1.000
baraja	1	1.000
barak	143	0.007
barakg	1	1.000
baram	4	0.250
baramo	1	1.000
baran	2	0.500
baranczak	2	0.500
baranyi	4	0.250
barasingha	1	1.000
baratillo	1	1.000
barb	39	0.026
barbado	5	0.200
barbar	50	0.020
barbara	218	0.005
barbari	2	0.500
barbarian	37	0.027
barbarian"	1	1.000
barbarossa	4	0.250
barbe	1	1.000
barbecu	141	0.007
barbeito	1	1.000
barbel	3	0.333
barbequ	3	0.333
barber	44	0.023
barbera	3	0.333
barberini	1	1.000
barbero	1	1.000
barbershop	4	0.250
barbi	28	0.036
barbican	2	0.500
barbieri	2	0.500
barbies."	1	1.000
barbitur	4	0.250
barbizon	1	1.000
barbour	48	0.021
barbra	14	0.071
barbunya	1	1.000
barcaccia	1	1.000
barcaloung	2	0.500
barcelo	2	0.500
barcelona	48	0.021
barchart	1	1.000
barclai	12	0.083
barcod	1	1.000
bard	12	0.083
barden	2	0.500
bardi	1	1.000
bardolino	1	1.000
bardstown	1	1.000
bardugo	3	0.333
bare	435	0.002
bareboat	1	1.000
barefoot	18	0.056
barehand	1	1.000
barehead	1	1.000
barel	1	1.000
barenboim	5	0.200
barer	1	1.000
barest	5	0.200
barf	1	1.000
barfield	2	0.500
barg	39	0.026
bargain	340	0.003
bargain"	1	1.000
bargain-hunt	1	1.000
bargello	6	0.167
barger	2	0.500
barghouthi	4	0.250
barghouti	6	0.167
bari	5	0.200
barian	1	1.000
barinka	1	1.000
bario	1	1.000
barisan	1	1.000
barish	5	0.200
bariton	16	0.063
barium	1	1.000
bark	121	0.008
barkand	1	1.000
barker	21	0.048
barker."	1	1.000
barkin	10	0.100
barklei	4	0.250
barklik	1	1.000
barksdal	7	0.143
barlei	6	0.167
barlett	1	1.000
barlow	25	0.040
barmaid	5	0.200
barn	183	0.005
barn."	1	1.000
barnabi	2	0.500
barnacl	1	1.000
barnard	6	0.167
barnei	59	0.017
barnes&noble.nightmar	1	1.000
barnesandnoble.com	4	0.250
barnet	1	1.000
barnett	27	0.037
barneuv	1	1.000
barnevik	7	0.143
barnhardt	1	1.000
barnhart	3	0.333
barnhil	1	1.000
barnicl	6	0.167
barnier	1	1.000
barnsdal	2	0.500
barnstead	1	1.000
barnstorm	2	0.500
barnum	10	0.100
barnwel	5	0.200
barnyard	6	0.167
baro	4	0.250
barolo	2	0.500
baromet	11	0.091
barometr	2	0.500
baron	53	0.019
baronet	1	1.000
baronetci	1	1.000
baroni	4	0.250
baroqu	122	0.008
barq	1	1.000
barqu	4	0.250
barquement	1	1.000
barquq	2	0.500
barr	79	0.013
barra	9	0.111
barrack	27	0.037
barracuda	8	0.125
barrag	31	0.032
barranco	6	0.167
barreirinha	1	1.000
barrel	115	0.009
barrelhous	1	1.000
barren	34	0.029
barren.thei	1	1.000
barrera	3	0.333
barrett	27	0.037
barri	201	0.005
barricad	20	0.050
barrichello	2	0.500
barrick	5	0.200
barrier	169	0.006
barriera	1	1.000
barrikadi	1	1.000
barring	2	0.500
barrington	3	0.333
barrio	12	0.083
barrist	5	0.200
barro	9	0.111
barron	32	0.031
barroom	5	0.200
barrow	9	0.111
barrueto	4	0.250
barrymor	14	0.071
barshefski	1	1.000
barslei	1	1.000
barstool	2	0.500
bart	36	0.028
bartel	2	0.500
bartend	18	0.056
barter	10	0.100
barth	23	0.043
barthelm	16	0.063
bartholdi	2	0.500
bartholomew	4	0.250
bartiromo	2	0.500
bartlei	7	0.143
bartlett	16	0.063
bartman	1	1.000
bartol	3	0.333
bartoli	27	0.037
bartolo	22	0.045
bartolom	1	1.000
bartolomeo	3	0.333
bartolomeu	2	0.500
barton	19	0.053
bartosek	1	1.000
bartotti	1	1.000
bartov	1	1.000
baruch	9	0.111
baryshnikov	10	0.100
basaldua	4	0.250
basalt	8	0.125
basayev	1	1.000
base	2872	0.001
basebal	1097	0.001
baseballwis	1	1.000
baseboard	13	0.077
baseketbal	2	0.500
basel	4	0.250
baseless	13	0.077
baselessli	1	1.000
baselin	25	0.040
basem	1	1.000
baseman	126	0.008
basemen	3	0.333
basement	191	0.005
basenji	3	0.333
basepat	1	1.000
basepath	2	0.500
baser	2	0.500
baserun	1	1.000
baserunn	6	0.167
basest	1	1.000
bash	102	0.010
basha	1	1.000
bashar	5	0.200
bashaw	3	0.333
basher	22	0.045
bashevi	10	0.100
bashford	3	0.333
bashfulli	1	1.000
bashir	4	0.250
bashiri	1	1.000
bashkirian	4	0.250
bashmet	5	0.200
bashur	2	0.500
basi	542	0.002
basial	3	0.333
basic	1771	0.001
basically--let	1	1.000
basics"	1	1.000
basil	32	0.031
basilian	1	1.000
basilica	114	0.009
basiliqu	7	0.143
basin	40	0.025
basing	5	0.200
basista	3	0.333
bask	21	0.048
baskervil	1	1.000
basket	93	0.011
basketbal	490	0.002
basketball,	1	1.000
basketri	3	0.333
basketstore.com	1	1.000
basketwar	1	1.000
baskin	3	0.333
basmati	1	1.000
basoc	1	1.000
basqu	21	0.048
basquiat"	1	1.000
basra	1	1.000
bass	149	0.007
bassa	4	0.250
bassam	2	0.500
bassani	1	1.000
bassayev	1	1.000
basse-terr	2	0.500
bassenthwait	11	0.091
basset	7	0.143
bassett	6	0.167
bassin	6	0.167
bassinet	2	0.500
bassist	4	0.250
basso	2	0.500
bassoon	2	0.500
bastani	1	1.000
bastard	60	0.017
bastards!	1	1.000
baster	1	1.000
bastia	1	1.000
bastil	16	0.063
bastion	34	0.029
bastl	1	1.000
bastrop	2	0.500
basu	3	0.333
bat	452	0.002
bat)	1	1.000
bat."	1	1.000
batail	1	1.000
batali	1	1.000
batalla	1	1.000
batang	2	0.500
batboi	1	1.000
batch	47	0.021
bate	23	0.043
bateand	1	1.000
bateli	1	1.000
bateman	4	0.250
batenburg	2	0.500
bateson	3	0.333
batf	3	0.333
batgirl	2	0.500
bath	277	0.004
bath."	1	1.000
bather	4	0.250
bathet	3	0.333
bathhous	5	0.200
bathija	1	1.000
batho	6	0.167
bathrob	5	0.200
bathroom	252	0.004
bathroom)	1	1.000
bathroom."	2	0.500
bathsheba	1	1.000
bathsoap	1	1.000
bathtub	23	0.043
bathtub!"	1	1.000
bathys	1	1.000
batik	14	0.071
batista	2	0.500
batistelli	2	0.500
batlin	3	0.333
batman	44	0.023
bato	1	1.000
baton	13	0.077
batouti	9	0.111
batscha	1	1.000
batsi	2	0.500
batsman	1	1.000
batspat	1	1.000
battalion	21	0.048
battel	5	0.200
batten	3	0.333
batter	141	0.007
battered-women	4	0.250
batteri	134	0.007
battery-pow	1	1.000
batterym	1	1.000
batti	6	0.167
battier	1	1.000
battista	6	0.167
battistero	2	0.500
battistoni	1	1.000
battl	795	0.001
battle."	1	1.000
battle.net	1	1.000
battlecad	1	1.000
battlefield	49	0.020
battlefront	2	0.500
battleground	26	0.038
battlement	11	0.091
battleship	6	0.167
battleship."	1	1.000
battlewagon	1	1.000
batu	14	0.071
batumi	1	1.000
batuta	1	1.000
batz	1	1.000
bau	2	0.500
baubi	6	0.167
baubl	14	0.071
baucau	1	1.000
baucu	7	0.143
baud	3	0.333
baudelair	7	0.143
baudelairean	1	1.000
baudery	1	1.000
baudrillard	1	1.000
bauer	160	0.006
baugh	1	1.000
bauhau	11	0.091
bauhinia	1	1.000
baul	2	0.500
bault	1	1.000
baum	7	0.143
baumgartn	1	1.000
baumol	4	0.250
baur	1	1.000
bausch	3	0.333
bauserman	2	0.500
bauszu	2	0.500
bautista	3	0.333
baux	6	0.167
bauxit	1	1.000
bavaria	4	0.250
bavarian	5	0.200
bavaro	2	0.500
bavaud	2	0.500
bavella	1	1.000
baveno	1	1.000
bavi	1	1.000
baw	2	0.500
bawd	1	1.000
bawdery	1	1.000
bawdi	9	0.111
bawdiest	1	1.000
bawdili	1	1.000
bawdri	1	1.000
bawer	1	1.000
bawl	5	0.200
bax	2	0.500
baxter	8	0.125
bay	1	1.000
bayader	1	1.000
bayakoa	1	1.000
bayan	2	0.500
bayani	2	0.500
bayer	8	0.125
bayeux	7	0.143
bayfront	3	0.333
bayh	2	0.500
bayl	1	1.000
baylei	1	1.000
bayless	4	0.250
baylin	3	0.333
baylor	53	0.019
bayonet	8	0.125
bayonn	8	0.125
bayou	2	0.500
bayram	1	1.000
bayreuth	2	0.500
bayrou	1	1.000
baysid	2	0.500
bayt	3	0.333
baytown	1	1.000
bayu	1	1.000
baywatch	1	1.000
baza	4	0.250
bazaar	60	0.017
bazelon	3	0.333
bazo	1	1.000
bazooka	7	0.143
bazoom	1	1.000
bazoomba	2	0.500
bazouki	1	1.000
bb	15	0.067
bba	7	0.143
bbb	2	0.500
bbc	70	0.014
bbd	1	1.000
bbdo	15	0.067
bbn	17	0.059
bbo	23	0.043
bbox	8	0.125
bbq	2	0.500
bbss	1	1.000
bbt	2	0.500
bbundi	2	0.500
bbundy(at)star	2	0.500
bbva	11	0.091
bbw	1	1.000
bc	31	0.032
bcci	5	0.200
bce	1	1.000
bcg	1	1.000
bcom3	1	1.000
bcp	1	1.000
bdaley(at)globe.com	4	0.250
bdart(at)coxnews.com	1	1.000
bddp	1	1.000
bdo	6	0.167
be	46572	0.001
be"	2	0.500
be,a	1	1.000
